ST_Transaction_ID,ST_Year,ST_Material_Item_ID,ST_Stock_Take_Comment,ST_Length_Measured_m,ST_Width_Measured_m,ST_Full_Units_Counted,ST_Quantity_Scrapped,ST_Unit_Price_incl_VAT,ST_Source_Quantity_on_Hand_Value_excl_VAT,ST_VAT_Decimal,ST_Length_Measured_Indicator,ST_Width_Measured_Indicator,ST_Full_Units_Counted_Indicator,ST_Material_Scrapped_Indicator,ST_Unit_Price_Available_Indicator,ST_VAT_Percentage,IBPT_ID,ErrorCode,ErrorColumn,ErrorDescription
ST2021768,2021,MST00116,*None,21.610,,,,15.56,294.95754390000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021769,2021,MST00117,*None,.000,,,,15.56,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021770,2021,MST00118,*None,5.310,,,,18.60,86.659199999999998,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021771,2021,MST00119,*None,7.310,,,,21.88,140.30070180000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021772,2021,MST00120,*None,3.955,,,,24.30,84.303947370000003,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021773,2021,MST00121,*None,2.890,,,,24.30,61.602631580000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021774,2021,MST00122,*None,9.765,,,,23.74,203.3518421,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021775,2021,MST00123,*None,.000,,,,29.42,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021776,2021,MST00124,*None,29.200,,,,36.63,938.24210530000005,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021777,2021,MST00126,*None,.000,,,,64.35,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021778,2021,MST00127,*None,2.350,,,,64.35,132.65131579999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021779,2021,SST00092,*None,.000,,,,57.00,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021780,2021,SST00093,*None,13.030,,,,67.15,767.51271929999996,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021781,2021,SST00094,No Unit Price available,2.275,,,,,0,.14,Length measured,No width measured,No full units counted,No material scrapped,No unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021782,2021,SST00095,*None,4.435,,,,243.96,949.09000000000003,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021783,2021,CPR00004,*None,5.985,,,,10.72,56.280000000000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021784,2021,CPR00005,*None,2.710,,,,80.69,191.8157018,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021785,2021,CPR00006,*None,13.860,,,,187.18,2275.7147369999998,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021786,2021,CPR00007,*None,.945,,,,198.07,164.18960530000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021787,2021,CPR00008,*None,4.180,,,,207.15,759.54999999999995,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021788,2021,CPR00009,*None,.000,,,,157.09,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021789,2021,CPR00010,*None,.000,,,,259.90,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021790,2021,PVC00025,*None,.000,,,,81.01,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021791,2021,PVC00026,*None,1.790,,,,81.01,127.19991229999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021792,2021,PVC00027,*None,1.070,,,,106.01,99.500614040000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021793,2021,PVC00028,*None,.530,,,,159.44,74.125614040000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021794,2021,PVC00029,*None,.545,,,,427.90,204.56622809999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021795,2021,PVC00030,*None,.860,,,,362.41,273.3970175,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021796,2021,TFN00009,*None,4.050,,,,80.95,287.58552630000003,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021797,2021,TFN00010,*None,.815,,,,161.88,115.73,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021798,2021,TFN00011,*None,1.210,,,,161.88,171.81999999999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021799,2021,TFN00012,*None,2.690,,,,114.57,270.34500000000003,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021800,2021,TFN00013,*None,.775,,,,229.14,155.77500000000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021801,2021,TFN00014,*None,18.755,,,,229.14,3769.7550000000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021802,2021,TFN00015,*None,3.745,,,,397.86,1307.0050000000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021803,2021,TFN00016,*None,12.220,,,,547.20,5865.6000000000004,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021804,2021,TFN00017,*None,2.935,,,,876.66,2257.0149999999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021805,2021,TFN00018,*None,1.135,,,,1723.68,1716.1199999999999,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021806,2021,TFN00019,*None,3.240,,,,1723.68,4898.8800000000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021807,2021,TFN00020,*None,.000,,,,2584.84,0,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021808,2021,ALM00106,*None,12.175,,,,12.16,129.8666667,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021809,2021,ALM00107,*None,14.850,,,,12.16,158.40000000000001,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021810,2021,ALM00108,*None,17.200,,,,5.16,77.852631579999994,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021811,2021,ALM00109,*None,11.540,,,,5.16,52.23368421,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021812,2021,ALM00110,*None,3.115,,,,25.33,69.213114039999994,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021813,2021,ALM00111,*None,5.905,,,,189.81,983.1825,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021814,2021,ALM00112,*None,15.610,,,,258.00,3532.7894740000002,.14,Length measured,No width measured,No full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021815,2021,GLS00122,*None,,,4,,584.72,2051.6491230000001,.14,No length measured,No width measured,Full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

ST2021816,2021,GLS00123,*None,,,3,,621.59,1635.763158,.14,No length measured,No width measured,Full units counted,No material scrapped,Unit price available,14%,6,-1071607683,0,The data value violates integrity constraints.

